CLIA	NPI	NPI_CLM_CNT	CLIA_CLM_CNT	TOTAL_CLM_CNT	NPI_FAC_NAME	NPI_ADDR_1	NPI_ADDR_2	NPI_CITY	NPI_STATE	NPI_ZIP	CLIA_FAC_NAME	CLIA_ADDR_1	CLIA_ADDR_2	CLIA_CITY	CLIA_STATE	CLIA_ZIP
40D0658222	NA		10	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658233	NA		13	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658235	NA		63	63	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO NBH	MATTEI LLUVERAS 40		YAUCO	PR	698
40D0658240	NA		35	35	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO MAGDALENA	ASHFORD AVE 1452 OFICINA 309		SAN JUAN	PR	907
40D0658241	NA		103	103	NA	NA	NA	NA	NA	NA	ASHFORD MEDICAL LABORATORY	EDIFICIO ASHFORD MEDICAL SUITE 210 CONDADO		SAN JUAN	PR	907
40D0658242	NA		46	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658243	NA		8	8	NA	NA	NA	NA	NA	NA	CDT - SAN JUAN HEALTH CENTRE CLINIC	150 AVE DE DIEGO		SAN JUAN	PR	911
40D0658247	NA		12	12	NA	NA	NA	NA	NA	NA	LAB CLINICO METABOLICO	757 AVE HIPODROMO		SAN JUAN	PR	909
40D0658248	NA		19	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658253	NA		13	13	NA	NA	NA	NA	NA	NA	LAB CLINICO ADAMAR	1964 CALLE LOIZA		SAN JUAN	PR	911
40D0658261	NA		46	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658269	NA		43	43	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO ANIBEL	724 PONCE DE LEON AVE		HATO REY	PR	919
40D0658273	NA		543	543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658274	NA		26	26	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO EL MONTE INC	650 AVE MUNOZ RIVERA SUITE 103		HATO REY	PR	918
40D0658276	NA		41	41	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO HATO REY INC	CALLE FERNANDEZ #5		HATO REY	PR	918
40D0658285	NA		8	8	NA	NA	NA	NA	NA	NA	LAB CLINICO AMYR	524 JUAN J JIMENEZ ST		HATO REY	PR	919
40D0658287	NA		21	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658289	NA		31	31	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO COSTA CARIBE	AVE DE DIEGO 409		PUERTO NUEVO	PR	920
40D0658292	NA		20	20	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO DCN II	1432 AVE JESUS T PINEIRO CAPARRA TERRACE		RIO PIEDRAS	PR	921
40D0658293	NA		22	22	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO ALMI	1332 SAN ALFONSO AVE URB ALTAMESA		RIO PIEDRAS	PR	921
40D0658298	NA		1	1	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO RISAN	AVE ROBERTO SANCHEZ VILELLA URB COUNTRY CLUB	GP-1	CAROLINA	PR	982
40D0658299	NA		114	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658300	NA		5	5	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO DR CORDOVA	1055 BRUMBAUGH ST		RIO PIEDRAS	PR	925
40D0658302	NA		17	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658305	NA		52	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658306	NA		57	57	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO FLORES	CALLE MARGINAL 12 AVE 65 INFANTERIA		SAN JUAN	PR	923
40D0658307	NA		16	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658309	NA		34	34	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO EL PARAISO	1648 PARANA EL CEREZAL		SAN JUAN	PR	926
40D0658311	NA		119	119	NA	NA	NA	NA	NA	NA	QUEST DIAGNOSTICS	214 LAS MARIAS AVE HYDE PARK		RIO PIEDRAS	PR	927
40D0658312	NA		14	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658313	NA		1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658316	NA		3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0658327	NA		7	7	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO CAGUAS NORTE	CALLE LOPE FLORES ESQ CALLE LUIS MUNOZ RIVERA		CAGUAS	PR	725
40D0658330	NA		1	1	NA	NA	NA	NA	NA	NA	LAB CLIN BORINQUEN - CENTRO EUROPA	1492 PONCE DE LEON AVE SUITE 104		SANTURCE	PR	907
40D0662395	NA		2	2	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO SAN ANTONIO	AVE EMERITO ESTRADA RIVERA #1488		SAN SEBASTIAN	PR	685
40D0662624	NA		22	22	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO COLON	MUNOZ RIVERA #34		YABUCOA	PR	767
40D0663075	NA		22	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0663173	NA		16	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0663215	NA		13	13	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO LARACUENTE	CALLE MENDEZ VIGO #291		DORADO	PR	646
40D0663493	NA		73	73	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO TORRIVER	PARANA 1688-A EL CEREZAL RIO PIEDRAS		RIO PIEDRAS	PR	926
40D0663834	NA		1	1	NA	NA	NA	NA	NA	NA	CDT DE VILLA LOS SANTOS	CALLE 16 V1 URB VILLA LOS SANTOS		ARECIBO	PR	612
40D0664123	NA		3	3	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO YOED	39 LUIS MUNOZ RIVERA		SABANA GRANDE	PR	637
40D0666078	NA		18	18	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO AMADOR	CALLE MUNOZ RIVERA #7		LARES	PR	669
40D0666305	NA		17	17	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO RIOS	13 MENDEZ LICIAGA ST BOX 528		SAN SEBASTIAN	PR	685
40D0666513	NA		5	5	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO CENTRO 4	CARR 876 LOCAL 869	URB NUESTRA SENORA DE LOURDES	TRUJILLO ALTO	PR	976
40D0666527	NA		8	8	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO COLISEO INC	2525 AVE EDWARDS RUBERTE COLISEO SHOPPING CENTER	SUITE 211	PONCE	PR	728
40D0666529	NA		1	1	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO DOMINQUITO	CARR 635 KM 2 BO DOMINGUITO		ARECIBO	PR	612
40D0666606	NA		2	2	NA	NA	NA	NA	NA	NA	LABORATORIO CARMAR	CALLE CARRION MADURO #54 SUR		CAYEY	PR	737
40D0666607	NA		35	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0666940	NA		6	6	NA	NA	NA	NA	NA	NA	LAB CLINICO BACTERIOLOGICO LARES	CALLE SAN JOSE #2		LARES	PR	669
40D0666977	NA		17	17	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO IRIZARRY GUASCH	AVENIDA INTERAMERICANA # 46B		SAN GERMAN	PR	683
40D0667079	NA		42	42	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO PRINCIPAL INC	AVE SANTA JUANITA BB-26		BAYAMON	PR	956
40D0667113	NA		2	2	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO VEGA ALTA	CALLE COLON #54		VEGA ALTA	PR	692
40D0667290	NA		29	29	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO NEGRON	BOX 429 CALLE RODRIGUEZ SERRA 16		SABANA GRANDE	PR	637
40D0667291	NA		2	2	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO GRISELLE	CALLE 1 D 2 URB VILLA MARIA		MANATI	PR	674
40D0667306	NA		2	2	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO CAGUAS CENTRO INC	CALLE CELIS AGULERA 48-1A		CAGUAS	PR	726
40D0667350	NA		9	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0667456	NA		12	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0667457	NA		16	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0667558	NA		10	10	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO ROMI	MICHELLE PLAZA 1212 CALLE ACACIA SUITE 102		PONCE	PR	716
40D0667559	NA		34	34	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO HERNANDEZ	CALLE DON CHEMARY 85		MOCA	PR	676
40D0667626	NA		31	31	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO COSTA CARIBE	#1747 CARR 844 CUPEY	URB PURPLE TREE	RIO PIEDRAS	PR	926
40D0667627	NA		2	2	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO ISLA CENTRO- BARRANQUITAS	17 CALLE MUNOZ RIVERA		BARRANQUITAS	PR	794
40D0667634	NA		8	8	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO CENTRAL	CALLE TOMAS JORDAN #5		UTUADO	PR	641
40D0667635	NA		3	3	NA	NA	NA	NA	NA	NA	LABORATORIO SANDON INC	CALLE BERTOLY 12		PONCE	PR	733
40D0667748	NA		8	8	NA	NA	NA	NA	NA	NA	QUEST DIAGNOSTIC LABORATORIO DE ANALISIS CLINICO	CALLE PADIAL NUM 5		CAGUAS	PR	725
40D0667819	NA		83	83	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO M LANDRON INC	JOSE J ACOSTA 46		VEGA BAJA	PR	693
40D0667892	NA		8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0668124	NA		1	1	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO PUERTO NUEVO	1026 ROOSEVELT AVENUE		SAN JUAN	PR	920
40D0668343	NA		5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0668960	NA		4	4	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO OROCOVIS	CALLE PEDRO ARROYO #4 B		OROCOVIS	PR	720
40D0668987	NA		10	10	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO MOROVIS	CALLE DEL CARMEN # 20		MOROVIS	PR	687
40D0669382	NA		41	41	NA	NA	NA	NA	NA	NA	LAB CLINICO SAN MARTIN	75 DR PEDRO ALBIZU CAMPOS ST		LARES	PR	669
40D0669486	NA		18	18	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO LOMAR	CALLE PALMER 16		CIALES	PR	638
40D0669530	NA		6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0669861	NA		21	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0670332	NA		29	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0670351	NA		44	44	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO NAIDA	23 CALLE FRANCISCO MARRERO QUINONES		SABANA GRANDE	PR	637
40D0670468	NA		55	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0670593	NA		13	13	NA	NA	NA	NA	NA	NA	"LABORATORIO CLINICO SAN JUAN, INC"	AVE CARLOS JAVIER ANDALUZ IL 32	ROYAL PALM	BAYAMON	PR	959
40D0670594	NA		5	5	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO FLORES	CALLE COMERCIO #14		MOROVIS	PR	687
40D0670595	NA		6	6	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO DEL CENTRO	53 RAMON TORRES STREET		FLORIDA	PR	650
40D0670646	NA		45	45	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO JARDINES CORP	JARDINES DE CNTRY CLUB BE-S CALLE 101		CAROLINA	PR	983
40D0670708	NA		6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0670775	NA		53	53	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO RODRIQUEZ	CALLE PH HERNANDEZ # 71		HATILLO	PR	659
40D0670892	NA		33	33	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO MODELO	BARBOSA STREET #170		CATANO	PR	963
40D0670893	NA		44	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0670930	NA		6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0671069	NA		12	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0671135	NA		83	83	NA	NA	NA	NA	NA	NA	LAB CLINICO EL SENORIAL INC	AVE WINSTON CHURCHILL #180		RIO PIEDRAS	PR	926
40D0671544	NA		18	18	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO EL VIVI	53 BETANCES ST		UTUADO	PR	641
40D0671654	NA		13	13	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO DR BASORA	DR BASORA NO 24 N		MAYAGUEZ	PR	680
40D0671732	NA		27	27	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO LEVITTOWN	LEALTAD S 15 LEVITTOWN STATION		TOA BAJA	PR	950
40D0672132	NA		3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0672624	NA		3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0672810	NA		19	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0672860	NA		4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0672862	NA		20	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0672866	NA		65	65	NA	NA	NA	NA	NA	NA	MAYAGUEZ ENDOCRINE & CLINICAL LAB	22 N PERAL ST		MAYAGUEZ	PR	680
40D0673282	NA		5	5	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO BARBOSA	AVE BARBOSA #315		HATO REY	PR	917
40D0673285	NA		91	91	NA	NA	NA	NA	NA	NA	LAB CLINICO GORDO	71 CARAZO ST		GUAYNABO	PR	969
40D0673356	NA		45	45	NA	NA	NA	NA	NA	NA	LABORATORIO CENTRAL DE LEVITTOWN CORP	AVE BOULEVARD CALLE LEALTAD W-9 LEVITTOWN LAKES		TOA BAJA	PR	950
40D0673722	NA		42	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0674147	NA		10	10	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO PRINCIPAL SAN FERNANDO	E-29 AVE HERMANAS DAVILA URB SAN FERNANDO		BAYAMON	PR	959
40D0674627	NA		34	34	NA	NA	NA	NA	NA	NA	CENTER DIAGNOSTIC LABORATORY	1251 AMERICO MIRANDA AVENUE	REPTO METROPOLITANO	SAN JUAN	PR	921
40D0674971	NA		10	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0675242	NA		12	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0675423	NA		16	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0675509	NA		23	23	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO SOTO	BARBOSA 226		MOCA	PR	676
40D0675943	NA		5	5	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO CASTILLO	65 DE INFANTERIA # 42		ANASCO	PR	610
40D0676312	NA		4	4	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO MENDEZ	205 CALLE JUAN SAN ANTONIO OFICINA #3		MOCA	PR	676
40D0676313	NA		9	9	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO EL TUQUE	PARCELA EL TUQUE 523 CALLE RAMOS ANTONINI SUITE 1		PONCE	PR	728
40D0676314	NA		6	6	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO PENUELAS	#315 MUNOZ RIVERA		PENUELAS	PR	624
40D0676705	NA		10	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0676839	NA		35	35	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO MANATI	MARGINAL B6 URB SAN SALVADOR		MANATI	PR	674
40D0676840	NA		2	2	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO TOA BAJA	"CALLE BRUNO CRUZ 77, ESQUINA TIMOTEO SALAS"	URBANIZACION SAN PEDRO	TOA BAJA	PR	951
40D0677191	NA		11	11	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO ALHAMBRA	CALLE COMERCIO #104		JUANA DIAZ	PR	795
40D0677377	NA		7	7	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO DE LOIZA	CALLE 1 D-7 URBANIZACION VILLAS DE LOIZA		LOIZA	PR	772
40D0677750	NA		84	84	NA	NA	NA	NA	NA	NA	LAB CLINICO LOPEZ RIVERA CSP	56 BALDORIOTY STREET		CAYEY	PR	737
40D0677932	NA		3	3	NA	NA	NA	NA	NA	NA	LAB CLINICO CARIBE	GAUTIER BENITEZ #8		CIDRA	PR	739
40D0679586	NA		4	4	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO YESMAR	CALLE COLON #118		AGUADA	PR	602
40D0680117	NA		1	1	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO QUEBRADA	ROAD 455 KM 2 HM 2 BO QUEBRADA		CAMUY	PR	627
40D0680462	NA		3	3	NA	NA	NA	NA	NA	NA	LAB ATLANTIC MEDICAL CENTER INC	CARR #2 KM CRUCE DAVILA		BARCELONETA	PR	617
40D0680464	NA		17	17	NA	NA	NA	NA	NA	NA	LAB CLIN CENTRO DE SALUD LARES	CARR 111 SALIDA SAN SEBASTIAN		LARES	PR	669
40D0680931	NA		2	2	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO BEAUCHAMP	DR VAZQUEZ COLON # 4		FLORIDA	PR	650
40D0682041	NA		6	6	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO LECORD	AVE DE LA CONSTITUCION 260 SUITE 1		SAN JUAN	PR	901
40D0682233	NA		18	18	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO REX	CALLE 1 A5 REXVILLE		BAYAMON	PR	957
40D0682782	NA		2	2	NA	NA	NA	NA	NA	NA	LAB CLINICO VILLANUEVA	CALLE EMILIO GONZALEZ #100		ISABELA	PR	662
40D0684519	NA		2	2	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO SAN FERNANDO	CALLE BARCELO # 36 ESQ PALMER		TOA ALTA	PR	953
40D0684520	NA		1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0684552	NA		8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0684599	NA		25	25	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO SAN JOSE	CARR #2 KM 92 HM 9 BO MEMBRILLO		CAMUY	PR	627
40D0685119	NA		11	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0689006	NA		1	1	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO SANTA RITA	EDIF HNAS DAVILA OFF 104 CALLE B ESQ J	EXTENSION VILLA RICA	BAYAMON	PR	960
40D0689290	NA		53	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0689663	NA		67	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0689954	NA		20	20	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO Y BACTERIOLOGICO AGUADENO	CALLE ESTACION #56		AGUADA	PR	602
40D0690375	1871673939	1,750	3	1,753	LABORATORIO CLINICO YAUCANO INC.	65 CALLE COMERCIO		YAUCO	PR	00698	LABORATORIO CLINICO TECNOLAB	CALLE COMERCIO NUM 65		YAUCO	PR	698
40D0690736	NA		2	2	NA	NA	NA	NA	NA	NA	CLENDO REFERENCE LAB	AVE SANTA CRUZ #58		BAYAMON	PR	956
40D0690738	NA		27	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0691106	NA		8	8	NA	NA	NA	NA	NA	NA	LAB CLINICO Y BACTERIOLOGICO VIOR	CALLE BETANCES # 15		AGUADILLA	PR	603
40D0691230	NA		14	14	NA	NA	NA	NA	NA	NA	STAT LAB - LABORATORIO CLINICO BACO	TILO STREET #2 VALLE HERMOSO		HORMIGUEROS	PR	660
40D0691287	NA		24	24	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO PLATZER INC	SUITE 404 TORRE PLAZA LAS AMERICAS		HATO REY	PR	918
40D0691923	NA		4	4	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO TOA ALTA	CALLE MUNOZ RIVERA VILLA AMPARA 2		TOA ALTA	PR	953
40D0692200	NA		11	11	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO LA MERCED	DOMENECH 310		HATO REY	PR	918
40D0692386	NA		10	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0692668	NA		15	15	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO VALPARAISO	LIZZIE GRAHAM JR 1 SECCION # 7	LEVITTOWN	TOA BAJA	PR	949
40D0693037	NA		52	52	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO TINTILLO	AVE BUEN SAMARITANO #12 A BO J DOMINGO		GUAYNABO	PR	966
40D0693411	NA		1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0693515	NA		3	3	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO CAMUY	CALLE INFANZON # 4		CAMUY	PR	627
40D0693615	NA		40	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0694053	NA		36	36	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO ALMENDROS	CALLE CEIBA CC 35 RIO HONDO III		BAYAMON	PR	961
40D0695251	NA		41	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0696769	NA		12	12	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO SAN CRISTOBAL	3 CALLE BARCELO PLAZA SAN CRISTOBAL SUITE 217		BARRANQUITAS	PR	794
40D0696875	NA		31	31	NA	NA	NA	NA	NA	NA	NORTH WESTERN MEDICAL LABORATORY INC	24 SEVERIANO CUEVAS SUITE 101		AGUADILLA	PR	603
40D0696899	NA		9	9	NA	NA	NA	NA	NA	NA	LAB CLINICO CARIBE MEDICAL PLAZA	URBANIZACION SANTA RITA MARGINAL 1 CARIBE MEDICAL	PLAZA	VEGA ALTA	PR	692
40D0697148	NA		22	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0697545	NA		34	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0697546	NA		54	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0697549	NA		29	29	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO GARCIA	#21 RUIZ BELVIS STREET		CABO ROJO	PR	623
40D0697893	NA		7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0697955	NA		56	56	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO CHEGAR	GARCIA DE LA NOCEDA B27 VILLAS DE RIO GRANDE		RIO GRANDE	PR	745
40D0698114	NA		54	54	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO ESMERALDA	ESMERALDA 207 PONCE DE LEON-URB		GUAYNABO	PR	969
40D0698569	NA		6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0699931	NA		2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0699932	NA		2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0701113	NA		7	7	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO COLON #2	ROAD PR 901 KM 0 HM 1		YABUCOA	PR	767
40D0701566	NA		8	8	NA	NA	NA	NA	NA	NA	LABORATORIO DE PATOLOGIA DR NOY INC	239 AVENIDA ARTERIAL HOSTOS SUITE 1A (SOTANO)	CAPITAL CENTER BUILDING TORRE 1	SAN JUAN	PR	918
40D0701757	NA		14	14	NA	NA	NA	NA	NA	NA	LABORATORY CLINICO RIO GRANDE	BDA LAS FLORES NO 23		RIO GRANDE	PR	745
40D0702100	NA		7	7	NA	NA	NA	NA	NA	NA	LABORATORIO CLIN BACT OCCIDENTAL	CALLE COLON 162		AGUADA	PR	602
40D0704267	NA		15	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0704459	NA		7	7	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO FAMILIAR INC	AVE SAN PATRICIO #862 LAS LOMAS		RIO PIEDRAS	PR	921
40D0704460	NA		16	16	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO DR LOPEZ PINTO	MGS BUILDING LOCAL NUM 101 URB FLAMBOYAN	CALLE MARGINAL B-19 CARR #2 KM 49 HM 7 BO PUEBLO	MANATI	PR	674
40D0705371	NA		50	50	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO ALTURAS	CALLE A B1 URBANIZACION ALTURAS		VEGA BAJA	PR	693
40D0705731	NA		4	4	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO SANTANA	CALLE 25 DE JULIO #45		GUANICA	PR	653
40D0706371	NA		9	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0707243	NA		8	8	NA	NA	NA	NA	NA	NA	"PRYMED MEDICAL CARE, INC"	CARR 149 KM 12 HM 2		CIALES	PR	638
40D0707568	NA		17	17	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO LING INC	CALLE PEDRO MORA ESQ CALLE FRATERNIDAD BO HATO	ABAJO	ARECIBO	PR	612
40D0707569	NA		1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0707838	NA		13	13	NA	NA	NA	NA	NA	NA	LAB CENTRO MEDICINA ESPECIALIZADA	BARCELO # 11		CIDRA	PR	739
40D0707929	NA		5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0708034	NA		5	5	NA	NA	NA	NA	NA	NA	LAB CLINICO PLAZA CENTRO	#233 RAFAEL CORDERO AVE		CAGUAS	PR	725
40D0708501	NA		1	1	NA	NA	NA	NA	NA	NA	LAB CLIN NANCY MARIA	3 CALLE PATRON		MOROVIS	PR	687
40D0708758	NA		20	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0709350	NA		1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0709713	NA		12	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0710232	NA		16	16	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO COLON	#272 MARINA STA		AGUADA	PR	602
40D0710413	NA		63	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40D0710502	NA		12	12	NA	NA	NA	NA	NA	NA	LABORATORIO CLINICO AYMAT	TREN STREET NUMBER 52		CATANO	PR	962
