CLIA	NPI	NPI_CLM_CNT	CLIA_CLM_CNT	TOTAL_CLM_CNT	NPI_FAC_NAME	NPI_CITY	NPI_STATE	CLIA_FAC_NAME	CLIA_CITY	CLIA_STATE
40D0663834	NA		1	1	NA	NA	NA	CDT DE VILLA LOS SANTOS	ARECIBO	PR
40D0664123	NA		3	3	NA	NA	NA	LABORATORIO CLINICO YOED	SABANA GRANDE	PR
40D0666078	NA		18	18	NA	NA	NA	LABORATORIO CLINICO AMADOR	LARES	PR
40D0666305	NA		17	17	NA	NA	NA	LABORATORIO CLINICO RIOS	SAN SEBASTIAN	PR
40D0666513	NA		5	5	NA	NA	NA	LABORATORIO CLINICO CENTRO 4	TRUJILLO ALTO	PR
40D0666527	NA		8	8	NA	NA	NA	LABORATORIO CLINICO COLISEO INC	PONCE	PR
40D0666529	NA		1	1	NA	NA	NA	LABORATORIO CLINICO DOMINQUITO	ARECIBO	PR
40D0666606	NA		2	2	NA	NA	NA	LABORATORIO CARMAR	CAYEY	PR
40D0666607	NA		35	35	NA	NA	NA	NA	NA	NA
40D0666940	NA		6	6	NA	NA	NA	LAB CLINICO BACTERIOLOGICO LARES	LARES	PR
40D0666977	NA		17	17	NA	NA	NA	LABORATORIO CLINICO IRIZARRY GUASCH	SAN GERMAN	PR
40D0667079	NA		42	42	NA	NA	NA	LABORATORIO CLINICO PRINCIPAL INC	BAYAMON	PR
40D0667113	NA		2	2	NA	NA	NA	LABORATORIO CLINICO VEGA ALTA	VEGA ALTA	PR
40D0667290	NA		29	29	NA	NA	NA	LABORATORIO CLINICO NEGRON	SABANA GRANDE	PR
40D0667291	NA		2	2	NA	NA	NA	LABORATORIO CLINICO GRISELLE	MANATI	PR
40D0667306	NA		2	2	NA	NA	NA	LABORATORIO CLINICO CAGUAS CENTRO INC	CAGUAS	PR
40D0667350	NA		9	9	NA	NA	NA	NA	NA	NA
40D0667456	NA		12	12	NA	NA	NA	NA	NA	NA
40D0667457	NA		16	16	NA	NA	NA	NA	NA	NA
40D0667558	NA		10	10	NA	NA	NA	LABORATORIO CLINICO ROMI	PONCE	PR
40D0667559	NA		34	34	NA	NA	NA	LABORATORIO CLINICO HERNANDEZ	MOCA	PR
40D0667626	NA		31	31	NA	NA	NA	LABORATORIO CLINICO COSTA CARIBE	RIO PIEDRAS	PR
40D0667627	NA		2	2	NA	NA	NA	LABORATORIO CLINICO ISLA CENTRO- BARRANQUITAS	BARRANQUITAS	PR
40D0667634	NA		8	8	NA	NA	NA	LABORATORIO CLINICO CENTRAL	UTUADO	PR
40D0667635	NA		3	3	NA	NA	NA	LABORATORIO SANDON INC	PONCE	PR
40D0667748	NA		8	8	NA	NA	NA	QUEST DIAGNOSTIC LABORATORIO DE ANALISIS CLINICO	CAGUAS	PR
40D0667819	NA		83	83	NA	NA	NA	LABORATORIO CLINICO M LANDRON INC	VEGA BAJA	PR
40D0667892	NA		8	8	NA	NA	NA	NA	NA	NA
40D0668124	NA		1	1	NA	NA	NA	LABORATORIO CLINICO PUERTO NUEVO	SAN JUAN	PR
40D0668343	NA		5	5	NA	NA	NA	NA	NA	NA
40D0668960	NA		4	4	NA	NA	NA	LABORATORIO CLINICO OROCOVIS	OROCOVIS	PR
40D0668987	NA		10	10	NA	NA	NA	LABORATORIO CLINICO MOROVIS	MOROVIS	PR
40D0669382	NA		41	41	NA	NA	NA	LAB CLINICO SAN MARTIN	LARES	PR
40D0669486	NA		18	18	NA	NA	NA	LABORATORIO CLINICO LOMAR	CIALES	PR
40D0669530	NA		6	6	NA	NA	NA	NA	NA	NA
40D0669861	NA		21	21	NA	NA	NA	NA	NA	NA
40D0670332	NA		29	29	NA	NA	NA	NA	NA	NA
40D0670351	NA		44	44	NA	NA	NA	LABORATORIO CLINICO NAIDA	SABANA GRANDE	PR
40D0670468	NA		55	55	NA	NA	NA	NA	NA	NA
40D0670593	NA		13	13	NA	NA	NA	"LABORATORIO CLINICO SAN JUAN, INC"	BAYAMON	PR
40D0670594	NA		5	5	NA	NA	NA	LABORATORIO CLINICO FLORES	MOROVIS	PR
40D0670595	NA		6	6	NA	NA	NA	LABORATORIO CLINICO DEL CENTRO	FLORIDA	PR
40D0670646	NA		45	45	NA	NA	NA	LABORATORIO CLINICO JARDINES CORP	CAROLINA	PR
40D0670708	NA		6	6	NA	NA	NA	NA	NA	NA
40D0670775	NA		53	53	NA	NA	NA	LABORATORIO CLINICO RODRIQUEZ	HATILLO	PR
40D0670892	NA		33	33	NA	NA	NA	LABORATORIO CLINICO MODELO	CATANO	PR
40D0670893	NA		44	44	NA	NA	NA	NA	NA	NA
40D0670930	NA		6	6	NA	NA	NA	NA	NA	NA
40D0671069	NA		12	12	NA	NA	NA	NA	NA	NA
40D0671135	NA		83	83	NA	NA	NA	LAB CLINICO EL SENORIAL INC	RIO PIEDRAS	PR
40D0671544	NA		18	18	NA	NA	NA	LABORATORIO CLINICO EL VIVI	UTUADO	PR
40D0671654	NA		13	13	NA	NA	NA	LABORATORIO CLINICO DR BASORA	MAYAGUEZ	PR
40D0671732	NA		27	27	NA	NA	NA	LABORATORIO CLINICO LEVITTOWN	TOA BAJA	PR
40D0672132	NA		3	3	NA	NA	NA	NA	NA	NA
40D0672624	NA		3	3	NA	NA	NA	NA	NA	NA
40D0672810	NA		19	19	NA	NA	NA	NA	NA	NA
40D0672860	NA		4	4	NA	NA	NA	NA	NA	NA
40D0672862	NA		20	20	NA	NA	NA	NA	NA	NA
40D0672866	NA		65	65	NA	NA	NA	MAYAGUEZ ENDOCRINE & CLINICAL LAB	MAYAGUEZ	PR
40D0673282	NA		5	5	NA	NA	NA	LABORATORIO CLINICO BARBOSA	HATO REY	PR
40D0673285	NA		91	91	NA	NA	NA	LAB CLINICO GORDO	GUAYNABO	PR
40D0673356	NA		45	45	NA	NA	NA	LABORATORIO CENTRAL DE LEVITTOWN CORP	TOA BAJA	PR
40D0673722	NA		42	42	NA	NA	NA	NA	NA	NA
40D0674147	NA		10	10	NA	NA	NA	LABORATORIO CLINICO PRINCIPAL SAN FERNANDO	BAYAMON	PR
40D0674627	NA		34	34	NA	NA	NA	CENTER DIAGNOSTIC LABORATORY	SAN JUAN	PR
40D0674971	NA		10	10	NA	NA	NA	NA	NA	NA
40D0675242	NA		12	12	NA	NA	NA	NA	NA	NA
40D0675423	NA		16	16	NA	NA	NA	NA	NA	NA
40D0675509	NA		23	23	NA	NA	NA	LABORATORIO CLINICO SOTO	MOCA	PR
40D0675943	NA		5	5	NA	NA	NA	LABORATORIO CLINICO CASTILLO	ANASCO	PR
40D0676312	NA		4	4	NA	NA	NA	LABORATORIO CLINICO MENDEZ	MOCA	PR
40D0676313	NA		9	9	NA	NA	NA	LABORATORIO CLINICO EL TUQUE	PONCE	PR
40D0676314	NA		6	6	NA	NA	NA	LABORATORIO CLINICO PENUELAS	PENUELAS	PR
40D0676705	NA		10	10	NA	NA	NA	NA	NA	NA
40D0676839	NA		35	35	NA	NA	NA	LABORATORIO CLINICO MANATI	MANATI	PR
40D0676840	NA		2	2	NA	NA	NA	LABORATORIO CLINICO TOA BAJA	TOA BAJA	PR
40D0677191	NA		11	11	NA	NA	NA	LABORATORIO CLINICO ALHAMBRA	JUANA DIAZ	PR
40D0677377	NA		7	7	NA	NA	NA	LABORATORIO CLINICO DE LOIZA	LOIZA	PR
40D0677750	NA		84	84	NA	NA	NA	LAB CLINICO LOPEZ RIVERA CSP	CAYEY	PR
40D0677932	NA		3	3	NA	NA	NA	LAB CLINICO CARIBE	CIDRA	PR
40D0679586	NA		4	4	NA	NA	NA	LABORATORIO CLINICO YESMAR	AGUADA	PR
40D0680117	NA		1	1	NA	NA	NA	LABORATORIO CLINICO QUEBRADA	CAMUY	PR
40D0680462	NA		3	3	NA	NA	NA	LAB ATLANTIC MEDICAL CENTER INC	BARCELONETA	PR
40D0680464	NA		17	17	NA	NA	NA	LAB CLIN CENTRO DE SALUD LARES	LARES	PR
40D0680931	NA		2	2	NA	NA	NA	LABORATORIO CLINICO BEAUCHAMP	FLORIDA	PR
40D0682041	NA		6	6	NA	NA	NA	LABORATORIO CLINICO LECORD	SAN JUAN	PR
40D0682233	NA		18	18	NA	NA	NA	LABORATORIO CLINICO REX	BAYAMON	PR
40D0682782	NA		2	2	NA	NA	NA	LAB CLINICO VILLANUEVA	ISABELA	PR
40D0684519	NA		2	2	NA	NA	NA	LABORATORIO CLINICO SAN FERNANDO	TOA ALTA	PR
40D0684520	NA		1	1	NA	NA	NA	NA	NA	NA
40D0684552	NA		8	8	NA	NA	NA	NA	NA	NA
40D0684599	NA		25	25	NA	NA	NA	LABORATORIO CLINICO SAN JOSE	CAMUY	PR
40D0685119	NA		11	11	NA	NA	NA	NA	NA	NA
40D0689006	NA		1	1	NA	NA	NA	LABORATORIO CLINICO SANTA RITA	BAYAMON	PR
40D0689290	NA		53	53	NA	NA	NA	NA	NA	NA
40D0689663	NA		67	67	NA	NA	NA	NA	NA	NA
40D0689954	NA		20	20	NA	NA	NA	LABORATORIO CLINICO Y BACTERIOLOGICO AGUADENO	AGUADA	PR
40D0690375	1871673939	1,750	3	1,753	LABORATORIO CLINICO YAUCANO INC.	YAUCO	PR	LABORATORIO CLINICO TECNOLAB	YAUCO	PR
40D0690736	NA		2	2	NA	NA	NA	CLENDO REFERENCE LAB	BAYAMON	PR
40D0690738	NA		27	27	NA	NA	NA	NA	NA	NA
40D0691106	NA		8	8	NA	NA	NA	LAB CLINICO Y BACTERIOLOGICO VIOR	AGUADILLA	PR
40D0691230	NA		14	14	NA	NA	NA	STAT LAB - LABORATORIO CLINICO BACO	HORMIGUEROS	PR
40D0691287	NA		24	24	NA	NA	NA	LABORATORIO CLINICO PLATZER INC	HATO REY	PR
40D0691923	NA		4	4	NA	NA	NA	LABORATORIO CLINICO TOA ALTA	TOA ALTA	PR
40D0692200	NA		11	11	NA	NA	NA	LABORATORIO CLINICO LA MERCED	HATO REY	PR
40D0692386	NA		10	10	NA	NA	NA	NA	NA	NA
40D0692668	NA		15	15	NA	NA	NA	LABORATORIO CLINICO VALPARAISO	TOA BAJA	PR
40D0693037	NA		52	52	NA	NA	NA	LABORATORIO CLINICO TINTILLO	GUAYNABO	PR
40D0693411	NA		1	1	NA	NA	NA	NA	NA	NA
40D0693515	NA		3	3	NA	NA	NA	LABORATORIO CLINICO CAMUY	CAMUY	PR
40D0693615	NA		40	40	NA	NA	NA	NA	NA	NA
40D0694053	NA		36	36	NA	NA	NA	LABORATORIO CLINICO ALMENDROS	BAYAMON	PR
40D0695251	NA		41	41	NA	NA	NA	NA	NA	NA
40D0696769	NA		12	12	NA	NA	NA	LABORATORIO CLINICO SAN CRISTOBAL	BARRANQUITAS	PR
40D0696875	NA		31	31	NA	NA	NA	NORTH WESTERN MEDICAL LABORATORY INC	AGUADILLA	PR
40D0696899	NA		9	9	NA	NA	NA	LAB CLINICO CARIBE MEDICAL PLAZA	VEGA ALTA	PR
40D0697148	NA		22	22	NA	NA	NA	NA	NA	NA
40D0697545	NA		34	34	NA	NA	NA	NA	NA	NA
40D0697546	NA		54	54	NA	NA	NA	NA	NA	NA
40D0697549	NA		29	29	NA	NA	NA	LABORATORIO CLINICO GARCIA	CABO ROJO	PR
40D0697893	NA		7	7	NA	NA	NA	NA	NA	NA
40D0697955	NA		56	56	NA	NA	NA	LABORATORIO CLINICO CHEGAR	RIO GRANDE	PR
40D0698114	NA		54	54	NA	NA	NA	LABORATORIO CLINICO ESMERALDA	GUAYNABO	PR
40D0698569	NA		6	6	NA	NA	NA	NA	NA	NA
40D0699931	NA		2	2	NA	NA	NA	NA	NA	NA
40D0699932	NA		2	2	NA	NA	NA	NA	NA	NA
40D0701113	NA		7	7	NA	NA	NA	LABORATORIO CLINICO COLON #2	YABUCOA	PR
40D0701566	NA		8	8	NA	NA	NA	LABORATORIO DE PATOLOGIA DR NOY INC	SAN JUAN	PR
40D0701757	NA		14	14	NA	NA	NA	LABORATORY CLINICO RIO GRANDE	RIO GRANDE	PR
40D0702100	NA		7	7	NA	NA	NA	LABORATORIO CLIN BACT OCCIDENTAL	AGUADA	PR
40D0704267	NA		15	15	NA	NA	NA	NA	NA	NA
40D0704459	NA		7	7	NA	NA	NA	LABORATORIO CLINICO FAMILIAR INC	RIO PIEDRAS	PR
40D0704460	NA		16	16	NA	NA	NA	LABORATORIO CLINICO DR LOPEZ PINTO	MANATI	PR
40D0705371	NA		50	50	NA	NA	NA	LABORATORIO CLINICO ALTURAS	VEGA BAJA	PR
40D0705731	NA		4	4	NA	NA	NA	LABORATORIO CLINICO SANTANA	GUANICA	PR
40D0706371	NA		9	9	NA	NA	NA	NA	NA	NA
40D0707243	NA		8	8	NA	NA	NA	"PRYMED MEDICAL CARE, INC"	CIALES	PR
40D0707568	NA		17	17	NA	NA	NA	LABORATORIO CLINICO LING INC	ARECIBO	PR
40D0707569	NA		1	1	NA	NA	NA	NA	NA	NA
40D0707838	NA		13	13	NA	NA	NA	LAB CENTRO MEDICINA ESPECIALIZADA	CIDRA	PR
40D0707929	NA		5	5	NA	NA	NA	NA	NA	NA
40D0708034	NA		5	5	NA	NA	NA	LAB CLINICO PLAZA CENTRO	CAGUAS	PR
40D0708501	NA		1	1	NA	NA	NA	LAB CLIN NANCY MARIA	MOROVIS	PR
40D0708758	NA		20	20	NA	NA	NA	NA	NA	NA
40D0709350	NA		1	1	NA	NA	NA	NA	NA	NA
40D0709713	NA		12	12	NA	NA	NA	NA	NA	NA
40D0710232	NA		16	16	NA	NA	NA	LABORATORIO CLINICO COLON	AGUADA	PR
40D0710413	NA		63	63	NA	NA	NA	NA	NA	NA
40D0710502	NA		12	12	NA	NA	NA	LABORATORIO CLINICO AYMAT	CATANO	PR
40D0710604	NA		11	11	NA	NA	NA	LABORATORIO CLINICO FAGOT	PONCE	PR
40D0710605	NA		6	6	NA	NA	NA	LABORATORIO CLINICO CARIBE	RINCON	PR
40D0711458	NA		18	18	NA	NA	NA	NA	NA	NA
40D0713316	NA		21	21	NA	NA	NA	LABORATORIO CLINICO EL CENTRO	HATO REY	PR
40D0715749	NA		37	37	NA	NA	NA	LABORATORIO CLINICO PUNTA LAS MARIAS	SANTURCE	PR
40D0716280	NA		11	11	NA	NA	NA	COSTA SALUD COMMUNITY HEALTH CENTERS	RINCON	PR
40D0716377	NA		9	9	NA	NA	NA	LABORATORIO CLINICO SIGNOS INC	BAYAMON	PR
40D0717342	1013185495	172	9	181	ANGELA E FUMERO PANETO	YAUCO	PR	LABORATORIO CLINICO PLAZA	YAUCO	PR
40D0717797	NA		5	5	NA	NA	NA	LABORATORIO CLINICO CAPARROS	UTUADO	PR
40D0717798	NA		8	8	NA	NA	NA	LABORATORIO CLINICO CLAUSELLS	PONCE	PR
40D0717802	NA		7	7	NA	NA	NA	LABORATORIO CLINICO SEPULVEDA	MAYAGUEZ	PR
40D0717803	NA		8	8	NA	NA	NA	LABORATORIO CLINICO UNIVERSITARIO	BAYAMON	PR
40D0719322	NA		1	1	NA	NA	NA	NA	NA	NA
40D0720058	NA		12	12	NA	NA	NA	CDT SAN SEBASTIAN	SAN SEBASTIAN	PR
40D0721538	NA		11	11	NA	NA	NA	NA	NA	NA
40D0722888	NA		10	10	NA	NA	NA	LABORATORIO CLINICO MIRAFLORES	BAYAMON	PR
40D0723689	NA		9	9	NA	NA	NA	LABORATORIO CLINICO BELLA VISTA	BAYAMON	PR
40D0723691	NA		11	11	NA	NA	NA	LABORATORIO CLINICO DEL ESTE	LAS PIEDRAS	PR
40D0857190	NA		37	37	NA	NA	NA	NA	NA	NA
40D0858776	NA		3	3	NA	NA	NA	LABORATORIO CLINICO VILLA ANA  AGUAS BUENAS	AGUAS BUENAS	PR
40D0859665	NA		74	74	NA	NA	NA	LABORATORIO CLINICO IRIZARRY GUASCH	LAJAS	PR
40D0861099	NA		9	9	NA	NA	NA	NA	NA	NA
40D0861654	NA		1	1	NA	NA	NA	LABORATORIO CLINICO PAJUIL	HATILLO	PR
40D0863100	NA		6	6	NA	NA	NA	NA	NA	NA
40D0863294	NA		72	72	NA	NA	NA	LABORATORIO CLINICO VILLA BLANCA	CAGUAS	PR
40D0863596	NA		4	4	NA	NA	NA	LABORATORIO CLINICO RAMEY	AGUADILLA	PR
40D0863660	NA		2	2	NA	NA	NA	NA	NA	NA
40D0864361	NA		1	1	NA	NA	NA	NA	NA	NA
40D0865153	NA		2	2	NA	NA	NA	NA	NA	NA
40D0865451	NA		28	28	NA	NA	NA	POST CENTER CLINICAL LABORATORY	MAYAGUEZ	PR
40D0868566	NA		6	6	NA	NA	NA	CLINICA YAGUEZ	MAYAGUEZ	PR
40D0872956	NA		5	5	NA	NA	NA	NA	NA	NA
40D0873176	NA		30	30	NA	NA	NA	NA	NA	NA
40D0873472	NA		5	5	NA	NA	NA	NA	NA	NA
40D0874614	NA		4	4	NA	NA	NA	NA	NA	NA
40D0874828	NA		3	3	NA	NA	NA	NA	NA	NA
40D0877503	NA		46	46	NA	NA	NA	NA	NA	NA
40D0878164	NA		2	2	NA	NA	NA	LABORATORIO CLINICO MIGRANT HEALTH CENTER	MAYAGUEZ	PR
40D0882044	NA		14	14	NA	NA	NA	NA	NA	NA
40D0882124	NA		15	15	NA	NA	NA	LABORATORIO CLINICO TORRES	LARES	PR
40D0883089	NA		12	12	NA	NA	NA	CDT DEL MUNICIPIO DE CANOVANAS	CANOVANAS	PR
40D0883651	NA		168	168	NA	NA	NA	NA	NA	NA
40D0883986	NA		4	4	NA	NA	NA	NA	NA	NA
40D0886478	NA		29	29	NA	NA	NA	NA	NA	NA
40D0889010	NA		15	15	NA	NA	NA	NA	NA	NA
40D0894880	NA		223	223	NA	NA	NA	NA	NA	NA
40D0894888	NA		5	5	NA	NA	NA	AGUADILLA MEDICAL SERVICES LAB	AGUADILLA	PR
40D0899421	NA		11	11	NA	NA	NA	NA	NA	NA
40D0900467	NA		3	3	NA	NA	NA	NA	NA	NA
40D0900642	NA		3	3	NA	NA	NA	NA	NA	NA
40D0900980	NA		34	34	NA	NA	NA	LABORATORIO CLINICO ROLMAR	AIBONITO	PR
40D0901302	NA		3	3	NA	NA	NA	LABORATORIO CLINICO VIVIANETTE	AGUADILLA	PR
40D0901411	NA		12	12	NA	NA	NA	LAB CLINICO PLAZA CAROLINA INC	CAROLINA	PR
40D0901913	NA		35	35	NA	NA	NA	LABORATORIO CLINICO EL MORRO	SAN JUAN	PR
40D0902399	NA		11	11	NA	NA	NA	LABORATORIO CLINICO VILLA ANA PENA POBRE	NAGUABO	PR
40D0902422	NA		64	64	NA	NA	NA	NA	NA	NA
40D0903022	NA		1	1	NA	NA	NA	NA	NA	NA
40D0906746	NA		30	30	NA	NA	NA	LABORATORIO CLINICO TOLEDO	MAYAGUEZ	PR
40D0906827	NA		27	27	NA	NA	NA	LABORATORIO CLINICO CHEGAR II	CANOVANAS	PR
40D0906831	NA		2	2	NA	NA	NA	NA	NA	NA
40D0907554	NA		10	10	NA	NA	NA	LABORATORIO CLINICO ESTRELLA	CAGUAS	PR
40D0907747	NA		1	1	NA	NA	NA	LABORATORIO CLINICO LAS MERCEDES	QUEBRADILLAS	PR
40D0907873	NA		5	5	NA	NA	NA	LABORATORIO CLINICO GENESIS	ROSARIO	PR
40D0908416	NA		70	70	NA	NA	NA	LABORATORIO CLINICO APRIL GARDENS	LAS PIEDRAS	PR
40D0909008	NA		58	58	NA	NA	NA	LABORATORIO CLINICO ROLON	ARECIBO	PR
40D0909018	NA		23	23	NA	NA	NA	NA	NA	NA
40D0909061	NA		12	12	NA	NA	NA	NA	NA	NA
40D0911052	NA		2	2	NA	NA	NA	LAB CLIN SERVICIOS MEDICOS LAS MARIAS	LAS MARIAS	PR
40D0912105	NA		81	81	NA	NA	NA	NA	NA	NA
40D0912387	NA		28	28	NA	NA	NA	LABORATORIO CLINICO PLAZA GUAYAMA	GUAYAMA	PR
40D0912552	NA		5	5	NA	NA	NA	NA	NA	NA
40D0912763	NA		10	10	NA	NA	NA	NA	NA	NA
40D0912847	NA		4	4	NA	NA	NA	NA	NA	NA
40D0914253	NA		1	1	NA	NA	NA	CENTRO CITOPATOLOGICO DEL CARIBE	SAN JUAN	PR
40D0918307	NA		7	7	NA	NA	NA	LABORATORIO CLINICO REFERENCIA CIMA II	MAUNABO	PR
40D0918340	NA		29	29	NA	NA	NA	NA	NA	NA
40D0918479	NA		35	35	NA	NA	NA	LABORATORIO CLINICO LA 14	PONCE	PR
40D0922548	NA		13	13	NA	NA	NA	LABORATORIO CLINICO JARDINES DE LOIZA	LOIZA	PR
40D0922572	NA		2	2	NA	NA	NA	LABORATORIO CLINICO TEJAV 2	SAN JUAN	PR
40D0922855	NA		1	1	NA	NA	NA	NA	NA	NA
40D0926346	NA		26	26	NA	NA	NA	NA	NA	NA
40D0926407	NA		24	24	NA	NA	NA	NA	NA	NA
40D0926978	NA		31	31	NA	NA	NA	NA	NA	NA
40D0927289	NA		28	28	NA	NA	NA	LABORATORIO CLINICO MARIE E	BAYAMON	PR
40D0929839	NA		6	6	NA	NA	NA	CLINILAB	SAN GERMAN	PR
40D0930888	NA		41	41	NA	NA	NA	LABORATORIO CLINICO MONTEHIEDRA	SAN JUAN	PR
40D0932463	NA		5	5	NA	NA	NA	NA	NA	NA
40D0933157	NA		3	3	NA	NA	NA	LABORATORIO CLINICO PLAZA DEL NORTE	HATILLO	PR
40D0933356	NA		13	13	NA	NA	NA	LABORATORIO CLINICO AQUARIUM	TOA ALTA	PR
40D0933545	NA		4	4	NA	NA	NA	LABORATORIO CLINICO DEL MAR	VEGA BAJA	PR
40D0934985	NA		4	4	NA	NA	NA	NA	NA	NA
40D0940140	NA		12	12	NA	NA	NA	LABORATORIO CLINICO CEDROS	CAROLINA	PR
40D0941273	NA		4	4	NA	NA	NA	AMELIA CLINICAL LABOATORY	SAN JUAN	PR
40D0945806	NA		6	6	NA	NA	NA	NA	NA	NA
40D0945814	NA		52	52	NA	NA	NA	LABORATORIO CLINICO MONTELLANO	CAYEY	PR
40D0946183	NA		6	6	NA	NA	NA	NA	NA	NA
40D0946690	NA		14	14	NA	NA	NA	NA	NA	NA
40D0948077	NA		5	5	NA	NA	NA	LARES MEDICAL CENTER INC	LARES	PR
40D0948871	NA		42	42	NA	NA	NA	NA	NA	NA
40D0950922	NA		29	29	NA	NA	NA	LABORATORIO CLINICO BAYAMON OESTE	BAYAMON	PR
40D0951330	NA		8	8	NA	NA	NA	LABORATORIO CLINICO LA MONSERRATE	HORMIGUEROS	PR
40D0951335	NA		6	6	NA	NA	NA	LABORATORIO CLINICO RIO CANAS	CAGUAS	PR
40D0951341	NA		18	18	NA	NA	NA	LABORATORIO CDT PEPINO HEALTH GROUP	SAN SEBASTIAN	PR
40D0952483	NA		53	53	NA	NA	NA	NA	NA	NA
40D0953949	NA		14	14	NA	NA	NA	NA	NA	NA
40D0953950	NA		7	7	NA	NA	NA	LABORATORIO CLINICO FAMILIAR	MOCA	PR
40D0955221	NA		49	49	NA	NA	NA	NA	NA	NA
40D0955222	NA		75	75	NA	NA	NA	LABORATORIO CLINICO VAN SCOY	BAYAMON	PR
40D0955970	NA		51	51	NA	NA	NA	LABORATORIO CLINICO LOS COLOBOS	CAROLINA	PR
40D0960584	NA		5	5	NA	NA	NA	NA	NA	NA
40D0961494	NA		8	8	NA	NA	NA	LABORATORIO CLINICO IRIZARRY GUASCH	AGUADILLA	PR
40D0963573	NA		11	11	NA	NA	NA	NA	NA	NA
40D0963575	NA		58	58	NA	NA	NA	LABORATORIO CLINICO DOMENECH	HATO REY	PR
40D0963614	NA		30	30	NA	NA	NA	NA	NA	NA
40D0963634	NA		3	3	NA	NA	NA	LABORATORIO CLINICO MARGIMAR INC	PONCE	PR
40D0965500	NA		2	2	NA	NA	NA	LABORATORIO CLINICO SINAI	CAMUY	PR
40D0965559	NA		6	6	NA	NA	NA	NA	NA	NA
40D0965562	NA		1	1	NA	NA	NA	NA	NA	NA
40D0966339	NA		2	2	NA	NA	NA	LABORATORIO CLINICO SHAREM	CAGUAS	PR
40D0966512	NA		36	36	NA	NA	NA	LABORATORIO CLINICO LA 100	CABO ROJO	PR
40D0966818	NA		28	28	NA	NA	NA	NA	NA	NA
40D0967203	NA		79	79	NA	NA	NA	LABORATORIO CLINICO IRIZARRY GUASCH	MAYAGUEZ	PR
40D0967204	NA		4	4	NA	NA	NA	NA	NA	NA
40D0967205	NA		80	80	NA	NA	NA	NA	NA	NA
40D0968618	NA		1	1	NA	NA	NA	LABORATORIO CLINICO JAIMAR	ANASCO	PR
40D0969568	NA		2	2	NA	NA	NA	NA	NA	NA
40D0970067	NA		13	13	NA	NA	NA	METRO PAVIA CLINIC HATO REY	SAN JUAN	PR
40D0970455	NA		14	14	NA	NA	NA	NA	NA	NA
40D0971739	NA		4	4	NA	NA	NA	LAB CLIN CDT POLICLINICA SAN PEDRO	ARROYO	PR
40D0972369	NA		16	16	NA	NA	NA	LABORATORIO CLINICO EL COCO	SALINAS	PR
40D0972372	NA		17	17	NA	NA	NA	NA	NA	NA
40D0973194	NA		12	12	NA	NA	NA	LABORATORIO CLINICO POMALES	SALINAS	PR
40D0974247	NA		52	52	NA	NA	NA	NA	NA	NA
40D0974756	NA		3	3	NA	NA	NA	NA	NA	NA
40D0974964	NA		6	6	NA	NA	NA	LABORATORIO CLINICO HATO ARRIBA	SAN SEBASTIAN	PR
40D0975943	NA		22	22	NA	NA	NA	NA	NA	NA
40D0976691	NA		22	22	NA	NA	NA	LABORATORIO CLINICO GUAYANES	PENUELAS	PR
40D0977871	NA		13	13	NA	NA	NA	NA	NA	NA
40D0979435	NA		12	12	NA	NA	NA	NA	NA	NA
40D0980866	NA		29	29	NA	NA	NA	NA	NA	NA
40D0982044	NA		33	33	NA	NA	NA	LABORATORIO CLINICO PUJOLS	SAN SEBASTIAN	PR
40D0982045	NA		1	1	NA	NA	NA	NA	NA	NA
40D0982567	NA		15	15	NA	NA	NA	NA	NA	NA
40D0983475	NA		17	17	NA	NA	NA	NA	NA	NA
40D0984582	NA		4	4	NA	NA	NA	NA	NA	NA
40D0984879	NA		25	25	NA	NA	NA	NA	NA	NA
40D0984957	NA		1	1	NA	NA	NA	LABORATORIO CLINICO ALMACIGO	YAUCO	PR
40D0987030	NA		2	2	NA	NA	NA	LABORATORIO CLINICO ABBA	MAYAGUEZ	PR
40D0988584	NA		18	18	NA	NA	NA	LAB CLINICO COLON # 3	HUMACAO	PR
40D0988610	NA		10	10	NA	NA	NA	NA	NA	NA
40D0990488	NA		18	18	NA	NA	NA	LABORATORIO CLINICO DEL MAR II	VEGA BAJA	PR
40D0991327	NA		2	2	NA	NA	NA	LABORATORIO CLINICO PAOLI	VIEQUES	PR
40D0992489	NA		6	6	NA	NA	NA	NA	NA	NA
40D0993164	NA		7	7	NA	NA	NA	NA	NA	NA
40D0993786	NA		33	33	NA	NA	NA	LABORATORIO CLINICO BORINQUEN	OROCOVIS	PR
40D0994189	1780830737	11	14	25	COREPLUS SERVICIOS CLINICOS Y PATOLOGICOS LLC	CAROLINA	PR	"COREPLUS SERVICIOS CLINICOS Y PATOLOGICOS,LLC"	CAROLINA	PR
40D0995103	NA		66	66	NA	NA	NA	NA	NA	NA
40D0995540	1942496856	16	12	28	LABORATORIO CLINICO VALENCIANO DEL ESTE INC	CAGUAS	PR	LABORATORIO CLINICO VALENCIANO I	JUNCOS	PR
40D0995703	NA		2	2	NA	NA	NA	NA	NA	NA
40D0997912	NA		6	6	NA	NA	NA	NA	NA	NA
40D1000245	NA		2	2	NA	NA	NA	LABORATORIO CLINICO OMARIS	HATILLO	PR
40D1000674	NA		6	6	NA	NA	NA	NA	NA	NA
