NPI	NPICNT	TAXONOMY_CODE	TAXONOMY_DESC1	TAXONOMY_DESC2	TAXONOMY_DESC3	ORG_TYPE_CODE	ORG_TYPE_DESC
1396858791	15,770	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1689005886	181	NA	NA	NA	NA	NA	NA
1396882205	9	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1689072977	21	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1255397733	9	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1689623258	1	NA	NA	NA	NA	NA	NA
1689623563	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1689625568	499	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1689631103	451	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1821042045	28	NA	NA	NA	NA	NA	NA
1407016553	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1255582383	6	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1689660417	144	NA	NA	NA	NA	NA	NA
1255622817	1	NA	NA	NA	NA	NA	NA
1255627238	25	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1255659330	31	NA	NA	NA	NA	NA	NA
1255672176	7,753	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1689691594	53	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1821104704	484	NA	NA	NA	NA	NA	NA
1407188345	9	NA	NA	NA	NA	NA	NA
1407189772	1	NA	NA	NA	NA	NA	NA
1821119611	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1821127978	83	NA	NA	NA	NA	NA	NA
1407253677	3	NA	NA	NA	NA	NA	NA
1689742785	4	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1821140567	131	NA	NA	NA	NA	NA	NA
1265420483	441	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1689772592	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1265437297	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1821178575	2	NA	NA	NA	NA	NA	NA
1821191008	12	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1689838120	2	NA	NA	NA	NA	NA	NA
1689843484	242	NA	NA	NA	NA	NA	NA
1265458921	128	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1265477707	13	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1407850985	959	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1821290669	9,379	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1265493878	15	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1265501159	668	NA	NA	NA	NA	NA	NA
1407882012	10	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1265520167	1	NA	NA	NA	NA	NA	NA
1265530430	742	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1821434002	1	NA	NA	NA	NA	NA	NA
1265548796	668	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1699151001	3	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1407930225	9	NA	NA	NA	NA	NA	NA
1699192443	9	NA	NA	NA	NA	NA	NA
1699194969	5	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1265643134	4	NA	NA	NA	NA	NA	NA
1407985302	43	NA	NA	NA	NA	NA	NA
1265658892	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1699720086	53	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1265695951	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1831175652	1,431	NA	NA	NA	NA	NA	NA
1265790497	7	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1417126152	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1699793646	48	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1699795484	74	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1275521460	5	NA	NA	NA	NA	NA	NA
1699820936	2,029	NA	NA	NA	NA	NA	NA
1275527244	3	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1699833194	21	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1699839878	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1831293125	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1417255647	23	NA	NA	NA	NA	NA	NA
1275550105	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1275569873	56	NA	NA	NA	NA	NA	NA
1275570137	445	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1275578056	6	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1275601767	3	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1831500123	45	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1417922915	25	NA	NA	NA	NA	NA	NA
1275654766	204	NA	NA	NA	NA	NA	NA
1831526755	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1417928862	22	NA	NA	NA	NA	NA	NA
1275681983	112	NA	NA	NA	NA	NA	NA
1831573856	6	NA	NA	NA	NA	NA	NA
1275685539	23,593	NA	NA	NA	NA	NA	NA
1275703571	93	NA	NA	NA	NA	NA	NA
1275704421	158	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1417952748	3	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1417973454	16	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1275858524	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1700141439	52,635	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1841277076	1	NA	NA	NA	NA	NA	NA
1427008002	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1427033380	28	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1427041888	12	NA	NA	NA	NA	NA	NA
1700281953	220	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1700810629	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1700821972	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1285652800	49	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1427114107	18	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1841487097	44	NA	NA	NA	NA	NA	NA
1427117878	165	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1427133685	402	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1427245232	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1427273598	672	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1700919735	1	NA	NA	NA	NA	NA	NA
1851354633	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1285815126	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1851371561	505	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1851379176	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1285890723	2,205	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1336221175	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1285988956	1	NA	NA	NA	NA	NA	NA
1851444368	5	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710056171	7	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710064811	1,785	NA	NA	NA	NA	NA	NA
1710066634	202	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710068564	247	NA	NA	NA	NA	NA	NA
1295074557	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1295119212	16	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710144340	16	NA	NA	NA	NA	NA	NA
1710145594	56	NA	NA	NA	NA	NA	NA
1295146934	17	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710196738	28	NA	NA	NA	NA	NA	NA
1710206925	159	NA	NA	NA	NA	NA	NA
1710216650	2	NA	NA	NA	NA	NA	NA
1710221932	3	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1295731966	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710300579	20	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710392436	83	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1295768711	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710959861	4,122	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710977780	3	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1710989330	332	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1295874378	2,522	NA	NA	NA	NA	NA	NA
1720023526	2	NA	NA	NA	NA	NA	NA
1720024391	66	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1295884773	681	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1720033137	17	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1295954337	2	NA	NA	NA	NA	NA	NA
1295960011	14	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1295970580	2,790	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1295994507	86	NA	NA	NA	NA	NA	NA
1306000252	238	NA	NA	NA	NA	NA	NA
1306007778	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1720090194	372	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306125778	1,429	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306144530	1	NA	NA	NA	NA	NA	NA
1306171673	499	NA	NA	NA	NA	NA	NA
1720153620	35	NA	NA	NA	NA	NA	NA
1306176763	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306186895	121	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306198478	160	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306228432	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1720239619	166	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1720266257	4	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306810619	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306816780	873	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1720332745	526	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306842562	5	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306847850	348	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306857750	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1720471246	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306871397	4	NA	NA	NA	NA	NA	NA
1306872965	9	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306877659	5	NA	NA	NA	NA	NA	NA
1730110636	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306893904	9	NA	NA	NA	NA	NA	NA
1730122573	2,355	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1730135708	5	NA	NA	NA	NA	NA	NA
1730136482	4	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1730140260	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306966080	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1306999776	32	NA	NA	NA	NA	NA	NA
1316004351	96	NA	NA	NA	NA	NA	NA
1316008345	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1730218041	18	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1316049604	722	NA	NA	NA	NA	NA	NA
1316053218	1	NA	NA	NA	NA	NA	NA
1316056195	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1316083025	66	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1316104870	1	NA	NA	NA	NA	NA	NA
1316105497	19	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1316200504	28	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1730293820	15	NA	NA	NA	NA	NA	NA
1316225097	334	NA	NA	NA	NA	NA	NA
1730303165	24	NA	NA	NA	NA	NA	NA
1316226251	3,624	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1316269293	1	NA	NA	NA	NA	NA	NA
1730366261	3	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1730418989	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1730520198	7	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1740204494	1	NA	NA	NA	NA	NA	NA
1316935422	304	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1740218163	339	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1316982549	2	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1316997794	116	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1740265347	52	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326023334	1,063	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1740281393	16,262	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326036021	721	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1740300532	2	NA	NA	NA	NA	NA	NA
1326042300	6	NA	NA	NA	NA	NA	NA
1740310226	7,556	NA	NA	NA	NA	NA	NA
1326053133	291	NA	NA	NA	NA	NA	NA
1326053166	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326079641	81	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1740368877	5	NA	NA	NA	NA	NA	NA
1740397165	38	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326108903	21,785	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1740441955	2	NA	NA	NA	NA	NA	NA
1740444025	22	NA	NA	NA	NA	NA	NA
1740444660	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326167453	49	NA	NA	NA	NA	NA	NA
1740546316	66	NA	NA	NA	NA	NA	NA
1740598036	4	NA	NA	NA	NA	NA	NA
1326172180	4	NA	NA	NA	NA	NA	NA
1326185208	2	NA	NA	NA	NA	NA	NA
1326185935	6	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326205667	113	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326213000	19	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1750316741	10	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1750344917	124	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326310491	30,439	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326372137	247	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1326415613	18	NA	NA	NA	NA	NA	NA
1326430091	55	NA	NA	NA	NA	NA	NA
1326444647	8	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1750381737	487	NA	NA	NA	NA	NA	NA
1336104199	345	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1750395448	1	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1336124064	139	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1750493151	65	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1750536322	5	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
1669515391	27,434	NA	NA	NA	NA	NA	NA
1750587770	87	NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
NA		NA	NA	NA	NA	NA	NA
